what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.svn.core,0.7.9.I20120520-1700,"org.eclipse.team.svn.core",1532519090974
started,bundle,org.eclipse.team.svn.revision.graph,0.7.9.I20111123-1700,"org.eclipse.team.svn.revision.graph",1532519090974
started,bundle,org.eclipse.team.svn.ui,0.7.9.I20120520-1700,"org.eclipse.team.svn.ui",1532519090978
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit17,2.3.0.I20120520-1700,"org.polarion.eclipse.team.svn.connector.svnkit17",1532519090979
os,sysinfo,,,"win32",1532519090982
arch,sysinfo,,,"x86",1532519090982
ws,sysinfo,,,"win32",1532519090982
locale,sysinfo,,,"th_TH",1532519090982
processors,sysinfo,,,"4",1532519090982
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1532519090982
java.runtime.version,sysinfo,,,"1.6.0_31-b05",1532519090982
java.specification.name,sysinfo,,,"Java Platform API Specification",1532519090982
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1532519090982
java.specification.version,sysinfo,,,"1.6",1532519090982
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1532519090982
java.version,sysinfo,,,"1.6.0_31",1532519090982
java.vm.info,sysinfo,,,"mixed mode, sharing",1532519090982
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1532519090982
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1532519090982
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1532519090982
java.vm.specification.version,sysinfo,,,"1.0",1532519090982
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1532519090982
java.vm.version,sysinfo,,,"20.6-b01",1532519090982
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532519724137
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520135369
started,bundle,org.eclipse.jst.servlet.ui,1.1.400.v201005272100,"org.eclipse.jst.servlet.ui",1532520150307
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1532520150397
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1532520150444
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1532520150746
started,bundle,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui",1532520150746
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532520153473
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1532520160059
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520162278
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520162509
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1532520165443
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520166587
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520167071
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1532520169838
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1532520173209
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520175413
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520176890
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1532520193366
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1532520235568
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520236786
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520236989
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1532520238837
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520240122
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520240357
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1532520258718
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1532520269065
started,bundle,org.eclipse.wst.dtd.core,1.1.400.v201004290328,"org.eclipse.wst.dtd.core",1532520269202
started,bundle,org.eclipse.wst.sse.ui,1.2.0.v201006030742,"org.eclipse.wst.sse.ui",1532520269218
started,bundle,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.ui",1532520269218
started,bundle,org.eclipse.wst.sse.core,1.1.500.v201006020308,"org.eclipse.wst.sse.core",1532520269234
started,bundle,org.eclipse.jst.jsf.common,1.2.0.v20100604,"org.eclipse.jst.jsf.common",1532520269270
started,bundle,org.eclipse.jst.jsf.core,1.3.0.v20100602,"org.eclipse.jst.jsf.core",1532520269270
started,bundle,org.eclipse.jst.jsp.core,1.2.300.v201005271731,"org.eclipse.jst.jsp.core",1532520269310
started,bundle,org.eclipse.wst.wsdl.validation,1.1.501.v201004201506,"org.eclipse.wst.wsdl.validation",1532520269718
started,bundle,org.eclipse.wst.xsd.core,1.1.501.v201004110600,"org.eclipse.wst.xsd.core",1532520269827
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1532520270097
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1532520276319
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520278102
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520279591
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1532520287094
error,log,,,"Internal Error",1532520295135
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1532520296867
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520315143
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520347431
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520353204
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520354006
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520356483
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520357127
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520364205
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520366382
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520367316
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520435428
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1532520436384
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1532520437765
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1532520443050
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532520447625
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1532520447975
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520448455
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520469852
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1532520474022
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1532520475396
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1532520475470
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520481069
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520621029
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532520625368
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1532520628189
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520632863
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520704275
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1532520705355
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532520706451
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1532520709195
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520714238
error,log,,,"Internal Error",1532520715294
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520790794
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1532520791968
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1532520794049
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1532520796395
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532520801251
started,bundle,org.eclipse.wst.server.core,1.1.202.v20100518,"org.eclipse.wst.server.core",1532520804707
started,bundle,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui",1532520804755
started,bundle,oracle.eclipse.tools.glassfish,3.2.3.201106201340,"oracle.eclipse.tools.glassfish",1532520804786
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520805166
error,log,,,"Internal Error",1532520806213
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520806828
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1532520807040
started,bundle,org.eclipse.jst.jee,1.0.300.v201005191301,"org.eclipse.jst.jee",1532520807242
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1532520813296
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520815720
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520823130
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1532520825775
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532520826393
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1532520826923
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1532520831267
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1532520834952
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1532520838657
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1532520839895
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520843422
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520844930
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1532520845794
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520857973
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520865357
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1532520873596
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1532520890825
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1532520892643
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1532520900050
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1532520902897
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520904101
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520909271
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532520911773
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520913836
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520915429
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1532520920165
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520926163
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520960362
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520961854
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520966805
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1532520969201
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532520970051
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1532520971753
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1532520973261
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1532520973840
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1532520973856
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1532520974154
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1532520982041
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520982642
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520990257
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520990639
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532520993820
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1532520996172
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532520997463
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521001188
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521010852
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532521014567
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521015779
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521025154
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521025474
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521036320
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532521038245
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521046643
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521054569
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532521055817
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1532521056293
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1532521061412
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521066648
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521068793
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1532521072204
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1532521073228
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1532521073530
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1532521073821
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1532521074095
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1532521074304
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1532521074510
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1532521074718
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1532521074989
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1532521075675
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.0.v201004262257,"org.eclipse.jst.ws.jaxws.ui",1532521075690
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1532521075690
started,bundle,org.eclipse.pde.api.tools,1.0.201.v20100602-0930,"org.eclipse.pde.api.tools",1532521075745
started,bundle,org.eclipse.pde.api.tools.ui,1.0.200.v20100601-1815,"org.eclipse.pde.api.tools.ui",1532521075761
started,bundle,org.eclipse.jst.ws.annotations.core,1.0.0.v201004262257,"org.eclipse.jst.ws.annotations.core",1532521075886
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1532521075918
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521081920
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521081935
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1532521087274
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1532521089449
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1532521090287
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1532521091914
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1532521093292
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1532521095187
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1532521111195
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521116086
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521117145
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521119758
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521119774
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1532521123778
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521125933
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521125945
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521129681
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521131304
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521143214
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521143807
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521144476
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521144763
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1532521154008
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1532521155445
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1532521158228
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521159673
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521160976
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1532521163373
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1532521164632
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521166581
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521170431
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521171765
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521177935
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521178763
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521189897
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1532521189913
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1532521192885
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521195342
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521264847
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521273295
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521290262
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521304298
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521306398
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521317248
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1532521323813
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1532521324539
